orpha_code,hpo_id,frequency
ORPHA:1764,HP:0200020,Freq:F
ORPHA:1764,HP:0100820,Freq:OC
ORPHA:1764,HP:0000522,Freq:VF
ORPHA:1764,HP:0002047,Freq:VF
ORPHA:1764,HP:0007957,Freq:OC
ORPHA:1764,HP:0009830,Freq:VF
ORPHA:1764,HP:0001250,Freq:OC
ORPHA:1764,HP:0001100,Freq:OC
ORPHA:1764,HP:0002205,Freq:F
ORPHA:1764,HP:0000966,Freq:VF
ORPHA:1764,HP:0001265,Freq:VF
ORPHA:1764,HP:0002103,Freq:OC
ORPHA:1764,HP:0001278,Freq:VF
ORPHA:1764,HP:0001510,Freq:VF
ORPHA:1764,HP:0000708,Freq:F
ORPHA:33314,HP:0200035,Freq:VF
ORPHA:33314,HP:0000989,Freq:F
ORPHA:33314,HP:0004332,Freq:F
ORPHA:33314,HP:0200034,Freq:VF
ORPHA:33314,HP:0010783,Freq:VF
ORPHA:33314,HP:0000992,Freq:F
ORPHA:2295,HP:0003834,Freq:OC
ORPHA:2295,HP:0001374,Freq:VF
ORPHA:2295,HP:0002823,Freq:OC
ORPHA:2295,HP:0002999,Freq:VF
ORPHA:2295,HP:0000023,Freq:OC
ORPHA:2295,HP:0009811,Freq:OC
ORPHA:2295,HP:0002815,Freq:F
ORPHA:2295,HP:0005692,Freq:VF
ORPHA:238329,HP:0003390,Freq:VF
ORPHA:238329,HP:0009025,Freq:F
ORPHA:238329,HP:0002151,Freq:F
ORPHA:238329,HP:0010994,Freq:VF
ORPHA:238329,HP:0001284,Freq:VF
ORPHA:238329,HP:0000750,Freq:VF
ORPHA:238329,HP:0003557,Freq:VF
ORPHA:238329,HP:0003324,Freq:VF
ORPHA:238329,HP:0009830,Freq:VF
ORPHA:238329,HP:0001308,Freq:F
ORPHA:238329,HP:0002098,Freq:F
ORPHA:238329,HP:0001290,Freq:VF
ORPHA:238329,HP:0002093,Freq:F
ORPHA:238329,HP:0011343,Freq:VF
ORPHA:238329,HP:0006829,Freq:VF
ORPHA:238329,HP:0002375,Freq:F
ORPHA:238329,HP:0008872,Freq:OC
ORPHA:238329,HP:0000737,Freq:F
ORPHA:238329,HP:0003202,Freq:VF
ORPHA:238329,HP:0004305,Freq:F
ORPHA:238329,HP:0002490,Freq:F
ORPHA:238329,HP:0003542,Freq:F
ORPHA:238329,HP:0002376,Freq:F
ORPHA:910,HP:0009830,Freq:OC
ORPHA:910,HP:0000252,Freq:OC
ORPHA:910,HP:0000498,Freq:OC
ORPHA:910,HP:0001029,Freq:VF
ORPHA:910,HP:0010649,Freq:OC
ORPHA:910,HP:0001250,Freq:OC
ORPHA:910,HP:0000135,Freq:VF
ORPHA:910,HP:0000648,Freq:VF
ORPHA:910,HP:0001508,Freq:VF
ORPHA:910,HP:0001480,Freq:VF
ORPHA:910,HP:0000486,Freq:F
ORPHA:910,HP:0002829,Freq:VF
ORPHA:910,HP:0001072,Freq:VF
ORPHA:910,HP:0004334,Freq:F
ORPHA:910,HP:0001009,Freq:VF
ORPHA:910,HP:0008734,Freq:OC
ORPHA:910,HP:0000164,Freq:VF
ORPHA:910,HP:0001053,Freq:F
ORPHA:910,HP:0007759,Freq:OC
ORPHA:910,HP:0001059,Freq:OC
ORPHA:910,HP:0001257,Freq:OC
ORPHA:910,HP:0000962,Freq:F
ORPHA:910,HP:0002750,Freq:OC
ORPHA:910,HP:0000958,Freq:VF
ORPHA:910,HP:0002376,Freq:VF
ORPHA:910,HP:0000407,Freq:F
ORPHA:910,HP:0000491,Freq:F
ORPHA:910,HP:0000365,Freq:OC
ORPHA:910,HP:0001945,Freq:VF
ORPHA:910,HP:0000613,Freq:OC
ORPHA:910,HP:0001251,Freq:OC
ORPHA:910,HP:0010783,Freq:F
ORPHA:910,HP:0002071,Freq:OC
ORPHA:910,HP:0001315,Freq:OC
ORPHA:910,HP:0000621,Freq:OC
ORPHA:910,HP:0004322,Freq:OC
ORPHA:910,HP:0002120,Freq:OC
ORPHA:910,HP:0012740,Freq:F
ORPHA:910,HP:0012378,Freq:VF
ORPHA:910,HP:0001034,Freq:F
ORPHA:910,HP:0012733,Freq:F
ORPHA:910,HP:0100585,Freq:VF
ORPHA:910,HP:0000656,Freq:OC
ORPHA:910,HP:0100012,Freq:OC
ORPHA:910,HP:0000028,Freq:F
ORPHA:910,HP:0004493,Freq:OC
ORPHA:910,HP:0000524,Freq:VF
ORPHA:910,HP:0002664,Freq:OC
ORPHA:910,HP:0001596,Freq:OC
ORPHA:910,HP:0006887,Freq:VF
ORPHA:910,HP:0000995,Freq:OC
ORPHA:910,HP:0002861,Freq:F
ORPHA:910,HP:0000992,Freq:VF
ORPHA:910,HP:0000963,Freq:VF
ORPHA:910,HP:0000518,Freq:F
ORPHA:910,HP:0003355,Freq:OC
ORPHA:910,HP:0009755,Freq:OC
ORPHA:910,HP:0100543,Freq:VF
ORPHA:910,HP:0002353,Freq:VF
ORPHA:369873,HP:0005307,Freq:VF
ORPHA:369873,HP:0000729,Freq:OC
ORPHA:369873,HP:0002615,Freq:VF
ORPHA:369873,HP:0001513,Freq:VF
ORPHA:369873,HP:0004322,Crit:E
ORPHA:369873,HP:0002591,Freq:VF
ORPHA:369873,HP:0001252,Crit:E
ORPHA:369873,HP:0001263,Freq:VF
ORPHA:369873,HP:0011968,Crit:E
ORPHA:369873,HP:0012332,Freq:VF
ORPHA:369873,HP:0000842,Freq:VF
ORPHA:369873,HP:0100503,Freq:VF
ORPHA:369873,HP:0012339,Crit:E
ORPHA:369873,HP:0001952,Freq:OC
ORPHA:369873,HP:0002354,Freq:F
ORPHA:369873,HP:0007018,Freq:F
ORPHA:369873,HP:0100543,Freq:VF
ORPHA:371,HP:0001324,Freq:F
ORPHA:371,HP:0002486,Freq:VF
ORPHA:371,HP:0001903,Freq:VF
ORPHA:371,HP:0003202,Freq:F
ORPHA:371,HP:0009051,Freq:VF
ORPHA:371,HP:0002149,Freq:F
ORPHA:99949,HP:0000407,Freq:OC
ORPHA:99949,HP:0000183,Freq:OC
ORPHA:99949,HP:0000651,Freq:OC
ORPHA:99949,HP:0009916,Freq:OC
ORPHA:99949,HP:0001763,Freq:OC
ORPHA:99949,HP:0002093,Freq:OC
ORPHA:99949,HP:0006886,Freq:F
ORPHA:99949,HP:0007141,Freq:VF
ORPHA:99949,HP:0003326,Freq:F
ORPHA:99949,HP:0001761,Freq:F
ORPHA:99949,HP:0002307,Freq:OC
ORPHA:99949,HP:0001760,Freq:VF
ORPHA:99949,HP:0003380,Freq:VF
ORPHA:99949,HP:0010871,Freq:OC
ORPHA:99949,HP:0003431,Freq:VF
ORPHA:99949,HP:0000648,Freq:VR
ORPHA:99949,HP:0008443,Freq:F
ORPHA:99949,HP:0001508,Freq:OC
ORPHA:99949,HP:0001765,Freq:F
ORPHA:99949,HP:0007994,Freq:VR
ORPHA:99949,HP:0001308,Freq:F
ORPHA:99949,HP:0001385,Freq:OC
ORPHA:99949,HP:0000486,Freq:OC
ORPHA:99949,HP:0030319,Freq:OC
ORPHA:99949,HP:0007209,Freq:OC
ORPHA:99949,HP:0007695,Freq:OC
ORPHA:99949,HP:0001284,Freq:F
ORPHA:99949,HP:0001604,Freq:OC
ORPHA:99949,HP:0008081,Freq:VR
ORPHA:99949,HP:0004302,Freq:VF
ORPHA:99949,HP:0003444,Freq:VF
ORPHA:99949,HP:0001260,Freq:OC
ORPHA:99949,HP:0002403,Freq:OC
ORPHA:99949,HP:0000639,Freq:OC
ORPHA:99949,HP:0000587,Freq:OC
ORPHA:99949,HP:0002650,Freq:F
ORPHA:99949,HP:0003693,Freq:F
ORPHA:99949,HP:0002346,Freq:OC
ORPHA:99949,HP:0009027,Freq:F
ORPHA:99949,HP:0012473,Freq:OC
ORPHA:99949,HP:0002066,Freq:F
ORPHA:99949,HP:0100661,Freq:VR
ORPHA:99949,HP:0002540,Freq:OC
ORPHA:99949,HP:0001272,Freq:OC
ORPHA:99949,HP:0007328,Freq:OC
ORPHA:99949,HP:0002791,Freq:OC
ORPHA:99949,HP:0002359,Freq:F
ORPHA:99949,HP:0003394,Freq:F
ORPHA:99949,HP:0007108,Freq:VF
ORPHA:99949,HP:0002460,Freq:F
ORPHA:99949,HP:0002355,Freq:VF
ORPHA:274,HP:0000978,Freq:OC
ORPHA:274,HP:0007420,Freq:F
ORPHA:274,HP:0004846,Freq:OC
ORPHA:274,HP:0002239,Freq:F
ORPHA:274,HP:0002076,Freq:VR
ORPHA:274,HP:0000225,Freq:OC
ORPHA:274,HP:0011879,Freq:VF
ORPHA:274,HP:0008738,Freq:VR
ORPHA:274,HP:0001902,Freq:VF
ORPHA:274,HP:0000132,Freq:F
ORPHA:274,HP:0004406,Freq:F
ORPHA:274,HP:0012143,Freq:OC
ORPHA:274,HP:0001250,Freq:VR
ORPHA:274,HP:0002248,Freq:OC
ORPHA:274,HP:0011871,Freq:O
ORPHA:274,HP:0040185,Freq:VF
ORPHA:274,HP:0001892,Freq:VF
ORPHA:274,HP:0000967,Freq:F
ORPHA:274,HP:0012587,Freq:OC
ORPHA:274,HP:0006298,Freq:F
ORPHA:274,HP:0002099,Freq:VR
ORPHA:95512,HP:0008213,Freq:F
ORPHA:95512,HP:0000871,Freq:VF
ORPHA:95512,HP:0008245,Freq:F
ORPHA:95512,HP:0040306,Freq:F
ORPHA:95512,HP:0002315,Freq:F
ORPHA:95512,HP:0001895,Freq:F
ORPHA:95512,HP:0011735,Freq:F
ORPHA:95512,HP:0000870,Freq:F
ORPHA:95512,HP:0008202,Freq:OC
ORPHA:95512,HP:0007987,Freq:F
ORPHA:95512,HP:0012504,Freq:F
ORPHA:95512,HP:0004396,Freq:OC
ORPHA:95512,HP:0000802,Freq:F
ORPHA:95512,HP:0001278,Freq:F
ORPHA:95512,HP:0030018,Freq:F
ORPHA:95512,HP:0000622,Freq:F
ORPHA:95512,HP:0000872,Freq:OC
ORPHA:95512,HP:0003493,Freq:OC
ORPHA:95512,HP:0000651,Freq:OC
ORPHA:95512,HP:0000407,Freq:OC
ORPHA:95512,HP:0011748,Freq:F
ORPHA:95512,HP:0000980,Freq:F
ORPHA:95512,HP:0008214,Freq:F
ORPHA:95512,HP:0008163,Freq:F
ORPHA:95512,HP:0040171,Freq:F
ORPHA:95512,HP:0007041,Freq:OC
ORPHA:95512,HP:0002902,Freq:OC
ORPHA:95512,HP:0003158,Freq:F
ORPHA:95512,HP:0000141,Freq:F
ORPHA:95512,HP:0012696,Freq:F
ORPHA:95512,HP:0002018,Freq:F
ORPHA:95512,HP:0008240,Freq:F
ORPHA:93160,HP:0002797,Freq:VF
ORPHA:93160,HP:0003272,Freq:F
ORPHA:93160,HP:0002749,Freq:VF
ORPHA:93160,HP:0001288,Freq:F
ORPHA:93160,HP:0004322,Freq:F
ORPHA:93160,HP:0002007,Freq:OC
ORPHA:93160,HP:0000843,Freq:VF
ORPHA:93160,HP:0006323,Freq:F
ORPHA:93160,HP:0000787,Freq:F
ORPHA:93160,HP:0003330,Freq:VF
ORPHA:93160,HP:0002148,Freq:VF
ORPHA:93160,HP:0001373,Freq:VF
ORPHA:93160,HP:0000944,Freq:F
ORPHA:93160,HP:0000765,Freq:F
ORPHA:93160,HP:0002653,Freq:VF
ORPHA:93160,HP:0100670,Freq:VF
ORPHA:93160,HP:0002757,Freq:VF
ORPHA:93160,HP:0000268,Freq:F
ORPHA:93160,HP:0002901,Freq:VF
ORPHA:93160,HP:0001596,Freq:F
ORPHA:93160,HP:0012062,Freq:VF
ORPHA:93160,HP:0000951,Freq:F
ORPHA:93160,HP:0002970,Freq:F
ORPHA:93160,HP:0002650,Freq:OC
ORPHA:93160,HP:0003312,Freq:F
ORPHA:93160,HP:0002857,Freq:OC
ORPHA:93160,HP:0009124,Freq:F
ORPHA:93160,HP:0000164,Freq:OC
ORPHA:300305,HP:0011094,Freq:OC
ORPHA:300305,HP:0001513,Freq:OC
ORPHA:300305,HP:0000400,Freq:OC
ORPHA:300305,HP:0000319,Freq:OC
ORPHA:300305,HP:0001263,Freq:F
ORPHA:300305,HP:0012389,Freq:OC
ORPHA:300305,HP:0000664,Freq:OC
ORPHA:300305,HP:0001176,Freq:OC
ORPHA:300305,HP:0000750,Freq:F
ORPHA:300305,HP:0001250,Freq:OC
ORPHA:300305,HP:0002553,Freq:OC
ORPHA:300305,HP:0000463,Freq:OC
ORPHA:300305,HP:0001249,Freq:F
ORPHA:300305,HP:0001999,Freq:F
ORPHA:300305,HP:0000358,Freq:OC
ORPHA:300305,HP:0000343,Freq:OC
ORPHA:300305,HP:0000708,Freq:F
ORPHA:300305,HP:0000718,Freq:F
ORPHA:370010,HP:0000403,Freq:OC
ORPHA:370010,HP:0002342,Freq:F
ORPHA:370010,HP:0001328,Freq:F
ORPHA:370010,HP:0001831,Freq:OC
ORPHA:370010,HP:0009778,Freq:OC
ORPHA:370010,HP:0012713,Freq:OC
ORPHA:370010,HP:0009611,Freq:OC
ORPHA:370010,HP:0000219,Freq:F
ORPHA:370010,HP:0000455,Freq:F
ORPHA:370010,HP:0001800,Freq:OC
ORPHA:370010,HP:0012553,Freq:OC
ORPHA:370010,HP:0010041,Freq:OC
ORPHA:370010,HP:0009650,Freq:OC
ORPHA:370010,HP:0009882,Freq:OC
ORPHA:370010,HP:0002355,Freq:OC
ORPHA:370010,HP:0000954,Freq:OC
ORPHA:370010,HP:0000273,Freq:OC
ORPHA:370010,HP:0011304,Freq:OC
ORPHA:370010,HP:0000750,Freq:F
ORPHA:370010,HP:0003484,Freq:OC
ORPHA:370010,HP:0011822,Freq:F
ORPHA:370010,HP:0025502,Freq:OC
ORPHA:370010,HP:0004322,Freq:OC
ORPHA:370010,HP:0009648,Freq:OC
ORPHA:370010,HP:0001156,Freq:OC
ORPHA:370010,HP:0004602,Freq:OC
ORPHA:370010,HP:0010492,Freq:OC
ORPHA:370010,HP:0001965,Freq:OC
ORPHA:370010,HP:0010047,Freq:OC
ORPHA:370010,HP:0012745,Freq:F
ORPHA:370010,HP:0002465,Freq:OC
ORPHA:370010,HP:0000252,Freq:OC
ORPHA:370010,HP:0011939,Freq:OC
ORPHA:370010,HP:0009644,Freq:OC
ORPHA:79324,HP:0005543,Freq:F
ORPHA:79324,HP:0001250,Freq:OC
ORPHA:79324,HP:0002079,Freq:OC
ORPHA:79324,HP:0410242,Freq:F
ORPHA:79324,HP:0000445,Freq:OC
ORPHA:79324,HP:0000377,Freq:OC
ORPHA:79324,HP:0001290,Freq:OC
ORPHA:79324,HP:0001302,Freq:OC
ORPHA:79324,HP:0000054,Freq:OC
ORPHA:79324,HP:0100807,Freq:OC
ORPHA:79324,HP:0001252,Freq:F
ORPHA:79324,HP:0001988,Freq:OC
ORPHA:79324,HP:0040246,Freq:F
ORPHA:79324,HP:0000276,Freq:OC
ORPHA:79324,HP:0000047,Freq:OC
ORPHA:79324,HP:0002910,Freq:OC
ORPHA:79324,HP:0002566,Freq:VR
ORPHA:79324,HP:0000286,Freq:OC
ORPHA:79324,HP:0010557,Freq:OC
ORPHA:79324,HP:0006532,Freq:F
ORPHA:79324,HP:0009623,Freq:OC
ORPHA:79324,HP:0000322,Freq:OC
ORPHA:79324,HP:0003073,Freq:OC
ORPHA:79324,HP:0012766,Freq:OC
ORPHA:79324,HP:0410305,Freq:OC
ORPHA:79324,HP:0001561,Freq:VR
ORPHA:79324,HP:0000750,Freq:F
ORPHA:79324,HP:0001852,Freq:OC
ORPHA:79324,HP:0002119,Freq:OC
ORPHA:79324,HP:0012379,Freq:O
ORPHA:79324,HP:0000478,Freq:OC
ORPHA:79324,HP:0100776,Freq:F
ORPHA:79324,HP:0001873,Freq:OC
ORPHA:79324,HP:0001929,Freq:F
ORPHA:79324,HP:0000028,Freq:OC
ORPHA:79324,HP:0000759,Freq:F
ORPHA:79324,HP:0410240,Freq:OC
ORPHA:79324,HP:0001792,Freq:OC
ORPHA:79324,HP:0100806,Freq:VR
ORPHA:79324,HP:0009124,Freq:VR
ORPHA:79324,HP:0011623,Freq:VR
ORPHA:79324,HP:0000219,Freq:OC
ORPHA:79324,HP:0410018,Freq:F
ORPHA:79324,HP:0000426,Freq:OC
ORPHA:79324,HP:0003186,Freq:VR
ORPHA:79324,HP:0410295,Freq:OC
ORPHA:79324,HP:0410263,Freq:OC
ORPHA:79324,HP:0011327,Freq:OC
ORPHA:79324,HP:0001511,Freq:OC
ORPHA:79324,HP:0003645,Freq:F
ORPHA:79324,HP:0000486,Freq:OC
ORPHA:79324,HP:0011968,Freq:F
ORPHA:79324,HP:0003026,Freq:OC
ORPHA:79324,HP:0001508,Freq:F
ORPHA:79324,HP:0002902,Freq:VR
ORPHA:79324,HP:0001762,Freq:OC
ORPHA:79324,HP:0002194,Freq:F
ORPHA:79324,HP:0000347,Freq:OC
ORPHA:79324,HP:0012448,Freq:OC
ORPHA:79324,HP:0000253,Freq:F
ORPHA:79324,HP:0011344,Freq:OC
ORPHA:79324,HP:0001999,Freq:OC
ORPHA:79324,HP:0200128,Freq:VR
ORPHA:79324,HP:0002205,Freq:F
ORPHA:79324,HP:0030353,Freq:OC
ORPHA:79324,HP:0004855,Freq:F
ORPHA:79324,HP:0000541,Freq:OC
ORPHA:79324,HP:0000407,Freq:OC
ORPHA:79324,HP:0000969,Freq:VR
ORPHA:79324,HP:0003146,Freq:OC
ORPHA:79324,HP:0011471,Freq:OC
ORPHA:79324,HP:0002011,Freq:F
ORPHA:79324,HP:0410243,Freq:OC
ORPHA:79324,HP:0011800,Freq:OC
ORPHA:79324,HP:0002389,Freq:OC
ORPHA:79324,HP:0008151,Freq:F
ORPHA:79324,HP:0004209,Freq:OC
ORPHA:79324,HP:0001582,Freq:OC
ORPHA:79324,HP:0001655,Freq:VR
ORPHA:79324,HP:0003049,Freq:OC
ORPHA:79324,HP:0002650,Freq:OC
ORPHA:79324,HP:0002257,Freq:F
ORPHA:79324,HP:0010976,Freq:F
ORPHA:79324,HP:0001321,Freq:OC
ORPHA:79324,HP:0011849,Freq:OC
ORPHA:79324,HP:0002162,Freq:OC
ORPHA:79324,HP:0012385,Freq:OC
ORPHA:79324,HP:0001622,Freq:OC
ORPHA:79324,HP:0003256,Freq:VF
ORPHA:79324,HP:0001249,Freq:F
ORPHA:79324,HP:0002020,Freq:OC
ORPHA:79324,HP:0001643,Freq:VR
ORPHA:79324,HP:0000119,Freq:VF
ORPHA:50945,HP:0001561,Freq:VF
ORPHA:50945,HP:0003015,Freq:VF
ORPHA:50945,HP:0008921,Freq:VF
ORPHA:50945,HP:0003021,Freq:VF
ORPHA:50945,HP:0100240,Freq:F
ORPHA:50945,HP:0006487,Freq:F
ORPHA:50945,HP:0002089,Freq:VF
ORPHA:50945,HP:0000916,Freq:VF
ORPHA:50945,HP:0000343,Freq:F
ORPHA:50945,HP:0003027,Freq:VF
ORPHA:50945,HP:0000773,Freq:VF
ORPHA:50945,HP:0003196,Freq:VF
ORPHA:50945,HP:0011001,Freq:VF
ORPHA:50945,HP:0010306,Freq:VF
ORPHA:50945,HP:0008905,Freq:VF
ORPHA:50945,HP:0010049,Freq:F
ORPHA:50945,HP:0000518,Freq:VF
ORPHA:50945,HP:0001622,Freq:VF
ORPHA:50945,HP:0001680,Freq:OC
ORPHA:50945,HP:0000369,Freq:VF
ORPHA:50945,HP:0005280,Freq:VF
ORPHA:50945,HP:0000520,Freq:VF
ORPHA:50945,HP:0010808,Freq:F
ORPHA:50945,HP:0006660,Freq:VF
ORPHA:50945,HP:0001538,Freq:VF
ORPHA:50945,HP:0000926,Freq:VF
ORPHA:50945,HP:0000272,Freq:VF
ORPHA:50945,HP:0000506,Freq:VF
ORPHA:50945,HP:0000347,Freq:VF
ORPHA:50945,HP:0001789,Freq:F
ORPHA:50945,HP:0005616,Freq:VF
ORPHA:50945,HP:0005930,Freq:VF
ORPHA:50945,HP:0000774,Freq:VF
ORPHA:50945,HP:0000463,Freq:F
ORPHA:50945,HP:0000695,Freq:F
ORPHA:50945,HP:0005716,Freq:VF
ORPHA:50945,HP:0006402,Freq:VF
ORPHA:49804,HP:0200034,Freq:VF
ORPHA:49804,HP:0000989,Freq:VF
ORPHA:457365,HP:0001324,Freq:F
ORPHA:457365,HP:0001249,Freq:F
ORPHA:457365,HP:0000426,Freq:F
ORPHA:457365,HP:0001763,Freq:F
ORPHA:457365,HP:0000189,Freq:F
ORPHA:457365,HP:0001845,Freq:F
ORPHA:457365,HP:0002352,Freq:F
ORPHA:457365,HP:0010761,Freq:F
ORPHA:457365,HP:0000160,Freq:F
ORPHA:457365,HP:0000592,Freq:OC
ORPHA:457365,HP:0000494,Freq:F
ORPHA:457365,HP:0002750,Freq:F
ORPHA:457365,HP:0000670,Freq:F
ORPHA:457365,HP:0000179,Freq:OC
ORPHA:457365,HP:0001328,Freq:F
ORPHA:457365,HP:0004322,Freq:F
ORPHA:457365,HP:0000331,Freq:OC
ORPHA:457365,HP:0000750,Freq:F
ORPHA:457365,HP:0000490,Freq:F
ORPHA:457365,HP:0003458,Freq:F
ORPHA:457365,HP:0001337,Freq:OC
ORPHA:457365,HP:0000602,Freq:OC
ORPHA:457365,HP:0000508,Freq:OC
ORPHA:457365,HP:0002553,Freq:F
ORPHA:217377,HP:0001249,Freq:VF
ORPHA:217377,HP:0000717,Freq:OC
ORPHA:217377,HP:0001770,Freq:F
ORPHA:217377,HP:0001513,Freq:F
ORPHA:217377,HP:0001763,Freq:F
ORPHA:217377,HP:0000826,Freq:F
ORPHA:217377,HP:0012557,Freq:F
ORPHA:217377,HP:0000750,Freq:VF
ORPHA:217377,HP:0001611,Freq:F
ORPHA:217377,HP:0001761,Freq:F
ORPHA:217377,HP:0001609,Freq:F
ORPHA:217377,HP:0001250,Freq:F
ORPHA:99939,HP:0003376,Freq:OC
ORPHA:99939,HP:0001760,Freq:VF
ORPHA:99939,HP:0001288,Freq:VF
ORPHA:99939,HP:0001884,Freq:F
ORPHA:99939,HP:0001270,Freq:OC
ORPHA:99939,HP:0003474,Freq:F
ORPHA:99939,HP:0009046,Freq:F
ORPHA:99939,HP:0007340,Freq:VF
ORPHA:99939,HP:0002540,Freq:OC
ORPHA:99939,HP:0000762,Freq:VR
ORPHA:99939,HP:0003484,Freq:VF
ORPHA:99939,HP:0003477,Freq:VF
ORPHA:99939,HP:0030235,Freq:F
ORPHA:99939,HP:0002460,Freq:F
ORPHA:99939,HP:0012896,Freq:F
ORPHA:99939,HP:0003458,Freq:F
ORPHA:99939,HP:0003701,Freq:F
ORPHA:99939,HP:0011402,Freq:VF
ORPHA:99939,HP:0007220,Freq:VF
ORPHA:99939,HP:0200101,Freq:F
ORPHA:99939,HP:0001265,Freq:F
ORPHA:99939,HP:0001761,Freq:F
ORPHA:99939,HP:0003693,Freq:F
ORPHA:99939,HP:0007141,Freq:VF
ORPHA:2241,HP:0001537,Freq:OC
ORPHA:2241,HP:0100771,Freq:VF
ORPHA:2241,HP:0003270,Freq:VF
ORPHA:2241,HP:0000072,Freq:F
ORPHA:2241,HP:0001561,Freq:F
ORPHA:2241,HP:0001539,Freq:OC
ORPHA:2241,HP:0011024,Freq:F
ORPHA:2241,HP:0001522,Freq:OC
ORPHA:2241,HP:0030680,Freq:OC
ORPHA:2241,HP:0004388,Freq:VF
ORPHA:2241,HP:0002017,Freq:VF
ORPHA:2241,HP:0100544,Freq:OC
ORPHA:2241,HP:0000028,Freq:OC
ORPHA:2241,HP:0002566,Freq:F
ORPHA:2241,HP:0100806,Freq:OC
ORPHA:2241,HP:0000021,Freq:VF
ORPHA:2241,HP:0000003,Freq:F
ORPHA:1788,HP:0006495,Freq:F
ORPHA:1788,HP:0003038,Freq:F
ORPHA:1788,HP:0001511,Freq:OC
ORPHA:1788,HP:0006101,Freq:OC
ORPHA:1788,HP:0002139,Freq:F
ORPHA:1788,HP:0000130,Freq:OC
ORPHA:1788,HP:0030680,Freq:F
ORPHA:1788,HP:0001762,Freq:OC
ORPHA:1788,HP:0000272,Freq:VF
ORPHA:1788,HP:0008678,Freq:OC
ORPHA:1788,HP:0003312,Freq:OC
ORPHA:1788,HP:0002410,Freq:F
ORPHA:1788,HP:0002974,Freq:F
ORPHA:1788,HP:0008551,Freq:VF
ORPHA:1788,HP:0000308,Freq:VF
ORPHA:1788,HP:0001180,Freq:VF
ORPHA:1788,HP:0002644,Freq:F
ORPHA:1788,HP:0000912,Freq:F
ORPHA:1788,HP:0000426,Freq:VF
ORPHA:1788,HP:0006501,Freq:F
ORPHA:35878,HP:0008283,Freq:F
ORPHA:35878,HP:0012402,Freq:F
ORPHA:35878,HP:0002121,Freq:F
ORPHA:35878,HP:0002342,Freq:F
ORPHA:35878,HP:0001328,Freq:F
ORPHA:35878,HP:0011198,Freq:F
ORPHA:35878,HP:0001263,Freq:F
ORPHA:35878,HP:0002197,Freq:F
ORPHA:35878,HP:0008162,Freq:VF
ORPHA:35878,HP:0000825,Freq:F
ORPHA:35878,HP:0012051,Freq:VF
ORPHA:35878,HP:0007018,Freq:F
ORPHA:1643,HP:0007759,Freq:F
ORPHA:1643,HP:0008056,Freq:F
ORPHA:1643,HP:0000044,Freq:F
ORPHA:1643,HP:0000869,Freq:VF
ORPHA:1643,HP:0008065,Freq:F
ORPHA:1643,HP:0000545,Freq:F
ORPHA:1643,HP:0004397,Freq:OC
ORPHA:1643,HP:0000147,Freq:F
ORPHA:1643,HP:0004322,Freq:VF
ORPHA:1643,HP:0000960,Freq:OC
ORPHA:1643,HP:0000144,Freq:F
ORPHA:1643,HP:0002916,Freq:VF
ORPHA:2019,HP:0002983,Freq:VF
ORPHA:2019,HP:0009811,Freq:F
ORPHA:2019,HP:0009828,Freq:OC
ORPHA:2019,HP:0006501,Freq:VF
ORPHA:2019,HP:0009812,Freq:F
ORPHA:2019,HP:0001171,Freq:VF
ORPHA:2019,HP:0005792,Freq:VF
ORPHA:2019,HP:0040071,Freq:VF
ORPHA:2019,HP:0004322,Freq:OC
ORPHA:2019,HP:0002991,Freq:F
ORPHA:2019,HP:0003041,Freq:VF
ORPHA:2019,HP:0100560,Freq:F
ORPHA:2019,HP:0006101,Freq:VF
ORPHA:2019,HP:0002823,Freq:VF
ORPHA:289,HP:0002857,Freq:VF
ORPHA:289,HP:0000164,Freq:VF
ORPHA:289,HP:0000047,Freq:F
ORPHA:289,HP:0005561,Freq:OC
ORPHA:289,HP:0008678,Freq:OC
ORPHA:289,HP:0002750,Freq:OC
ORPHA:289,HP:0011830,Freq:VF
ORPHA:289,HP:0000774,Freq:VF
ORPHA:289,HP:0001829,Freq:VF
ORPHA:289,HP:0001241,Freq:F
ORPHA:289,HP:0001511,Freq:F
ORPHA:289,HP:0001231,Freq:VF
ORPHA:289,HP:0002164,Freq:VF
ORPHA:289,HP:0000072,Freq:OC
ORPHA:289,HP:0011065,Freq:F
ORPHA:289,HP:0001508,Freq:VF
ORPHA:289,HP:0030680,Freq:VF
ORPHA:289,HP:0002488,Freq:OC
ORPHA:289,HP:0006695,Freq:VF
ORPHA:289,HP:0000190,Freq:F
ORPHA:289,HP:0002983,Freq:VF
ORPHA:289,HP:0002097,Freq:OC
ORPHA:289,HP:0000486,Freq:F
ORPHA:289,HP:0000069,Freq:F
ORPHA:289,HP:0000008,Freq:OC
ORPHA:289,HP:0000691,Freq:F
ORPHA:289,HP:0006703,Freq:F
ORPHA:289,HP:0000028,Freq:F
ORPHA:289,HP:0002967,Freq:OC
ORPHA:289,HP:0001249,Freq:OC
ORPHA:289,HP:0010306,Freq:VF
ORPHA:289,HP:0000039,Freq:F
ORPHA:289,HP:0001595,Freq:VF
ORPHA:289,HP:0001651,Freq:F
ORPHA:289,HP:0000684,Freq:OC
ORPHA:289,HP:0001800,Freq:VF
ORPHA:289,HP:0002644,Freq:F
ORPHA:289,HP:0000668,Freq:F
